user_id,predict_label,true_label
14019501,1,1
14020251,1,1
140219896,1,1
14023383,1,1
14024577,1,1
1402907,1,1
14032041,1,1
140323009,1,0
14032936,1,1
14034969,1,1
14035122,1,0
14035528,1,0
14037598,1,1
14038931,0,0
1403971,1,1
14043507,1,1
14049430,1,0
14050068,1,1
14050646,1,0
14051404,1,1
14051423,1,1
14051862,1,1
14053795,1,1
14055061,1,1
14057667,1,1
140596179,1,1
140639086,1,1
140646,1,1
1406522,1,1
140672624,1,1
14067281,0,0
14072033,1,1
140820051,1,0
14082636,1,1
140891374,0,1
14091240,1,1
1409325,1,0
140941205,1,1
14095081,1,1
14095567,1,0
14097974,1,1
1410052,1,0
1410185,1,1
14102430,0,0
14104472,1,1
14105236,1,0
141056,1,1
141082488,1,1
1410969,0,1
14109998,1,1
14110346,1,1
14116853,1,0
14117545,1,1
14117577,1,1
1411875,1,1
141198,1,1
14122449,0,0
1412548,1,1
141303419,1,1
14132908,1,1
14134358,1,1
14136839,1,1
141379424,1,0
14139495,1,1
141411925,1,0
1414349,1,1
14150197,1,1
14153953,1,1
1415471,1,1
141559,1,0
14161100,0,0
14161692,1,1
1416419,1,1
141672860,1,1
14168970,1,1
14172284,1,1
1417249,1,0
14176044,1,1
14176183,1,1
14177236,1,0
1417821,1,1
1417840,1,1
14179813,1,1
1418137,1,1
14183058,1,1
14185268,1,1
1418642,1,1
14187714,1,1
141904952,1,1
1419144,1,1
141973985,1,0
141980535,1,1
14198065,1,1
14198114,1,1
14199869,0,1
142087918,1,1
142090,1,1
14212999,1,1
1421423,1,1
14216648,1,1
1421973,0,1
142228655,1,1
1422556,1,1
142318864,1,1
1423196,1,1
142324507,1,1
14235634,1,0
14236914,1,1
14237,1,1
1423711,1,1
1423831,0,0
1423896,1,0
14239084,0,0
14239703,1,0
1424451,0,0
142517,1,1
142570,1,1
14258408,1,1
14259468,1,1
14260031,1,1
1426295,1,0
142654774,1,1
14266,1,0
14271,1,0
14276708,1,1
1427692,1,0
14278566,0,0
14280148,1,0
142810,1,1
1428162,1,0
14281674,1,0
14283040,1,1
14283971,1,1
14285300,1,1
142876894,1,0
1428885,1,1
14289161,1,1
142908975,1,1
14291131,0,0
14294626,1,1
14296512,1,0
14297271,1,1
14299850,1,1
14302473,1,0
14304494,1,0
14305035,1,1
143061,1,1
1430696,1,1
14308316,1,1
14309948,1,1
14317759,1,1
14318404,0,0
14319284,1,1
143203,1,1
14325031,1,1
1432588,0,0
143268383,1,1
143280671,1,1
14328119,0,1
14329160,1,1
14331503,1,1
14331985,1,1
14332095,1,1
143336254,1,1
143337806,1,1
143355324,1,1
14335634,1,1
14335729,1,1
14338940,1,1
143405532,1,1
14340872,0,0
14341674,1,1
1434389,1,1
14345841,1,0
1434828,1,1
14348434,1,0
14348461,1,1
14348679,1,1
14349399,1,1
1434993,1,1
1435064,1,1
14351887,1,1
14355802,1,1
14357448,1,1
14363130,0,0
14367208,1,0
143674833,1,1
14368115,1,1
14369616,1,0
1437179,1,1
14371814,1,1
1437545,0,1
1437565,0,0
14379634,1,1
14380311,1,1
143809,1,1
14381506,0,0
14383137,1,1
14387283,1,1
1438753,1,1
143880,0,1
1438851,1,1
1438948,1,0
143896424,1,1
14389650,1,1
14392846,1,1
14395004,1,1
14395390,1,1
14396686,1,0
1440178,1,1
14402110,1,1
14403913,0,0
1440579,1,0
1440631,1,1
14407250,1,0
1440844,1,0
1441566,1,1
14415954,1,1
1441644,1,1
14418798,1,1
1442093,1,1
14421738,1,1
14426221,1,1
14428795,1,0
1442900,0,0
1442949,1,0
14430018,1,1
14430380,1,1
14434990,1,1
14436424,1,1
14437896,1,1
1444469,1,1
14445824,1,1
14446966,1,1
14448245,1,1
14449608,1,1
14451976,1,1
14453874,0,0
144567880,1,1
14458647,1,0
14460226,1,1
14460249,1,1
14463413,1,1
144642,1,1
144657361,1,1
14468708,1,1
14469392,1,0
1446973,1,0
1447041,1,1
14472650,1,0
14473035,1,1
14478390,1,1
14481867,1,1
14481937,1,1
14482126,1,1
14482938,0,1
14484158,1,0
14486892,1,1
144888,1,1
14495724,1,1
14496496,1,0
14498659,1,1
14498934,1,1
14499190,0,0
14501159,1,1
14501418,0,1
14503654,1,1
1450414,1,1
14507471,1,0
1450966,1,0
1451179,1,1
1451281,1,1
1451495,1,1
14516481,1,0
14517158,1,1
14517976,1,1
145185,1,0
14520456,1,1
14526310,1,1
14528323,1,1
14528611,1,1
14533295,1,1
14536286,1,0
145381,1,0
1453997,1,1
14541747,1,0
14542759,0,0
145459330,1,1
14548319,1,1
14548984,1,1
14549401,1,1
14549948,0,1
14551025,1,1
145541719,1,1
145543,0,0
14555866,1,1
14557423,1,1
14560361,1,1
14563081,1,0
14564096,1,1
14566725,1,1
14568970,1,1
1457249,1,1
14574107,1,1
1458128,1,0
1458336,1,1
14583899,1,1
1459047,1,1
1459164,0,0
14593995,1,1
1460429,1,1
146064353,1,1
14608955,1,1
14609928,1,1
14610292,1,1
14612553,0,0
1461670,1,1
14619416,1,1
14628928,1,1
14631862,1,1
146324867,1,1
146333850,1,1
146339411,1,1
1463398,1,1
14634873,1,0
14636176,1,0
14637732,1,0
14638254,1,1
14641900,1,1
1464942,1,1
14649825,1,0
14651790,1,1
14652239,1,1
146527284,1,1
146549,1,1
14656944,1,1
14658356,1,1
1465895,1,1
14660855,1,1
14661832,1,0
14663360,1,0
14664844,1,1
14664983,1,1
146652788,1,1
14666933,1,1
14668195,1,0
14668358,1,1
14671202,1,1
14673043,1,0
14674607,1,1
14676179,1,1
1467752,1,1
146792,1,1
14681158,1,1
1468137,1,1
14682597,1,1
14685716,1,1
14685769,0,0
1468854,1,0
14689407,1,1
14690528,1,1
14693448,1,0
14694624,0,0
14696400,1,1
14696504,0,0
14697265,1,1
1469766,1,1
14699970,1,1
14702275,1,1
14706713,1,1
147076540,0,0
14709043,1,0
14715436,0,0
147185269,1,1
1472189,1,1
14722276,1,1
14722440,1,1
14723138,1,0
14725334,1,1
14729842,1,1
1473180,1,1
1473416,1,1
14737734,1,1
14738681,1,1
1474275,1,1
14747548,1,0
14749435,1,1
14756048,1,1
14756566,1,1
1475681,1,1
14760105,1,0
14763627,1,0
14764346,1,1
14771729,1,1
14775234,1,1
147793905,0,0
14780626,1,1
14787226,0,0
14793762,1,1
14801075,1,1
1480135,0,1
14802307,1,1
148035134,1,1
14803663,1,1
14806386,1,0
14816188,1,1
1482132,1,1
14825111,1,1
14825575,1,1
14830818,1,1
1483083,1,1
14832921,0,0
14838780,1,1
14840024,0,0
148481937,1,1
1485397,1,1
14854039,1,1
14855264,1,1
14861111,1,1
14865228,1,1
14867288,1,1
14868641,1,1
14868716,1,1
148692,1,1
14870569,1,1
1487171,1,1
1487467,1,1
148856879,1,1
1488675,0,0
14888887,1,0
1489065,1,1
14890861,1,0
14892271,0,0
14892583,1,1
14903805,1,0
14917802,1,1
14919535,1,0
149225335,1,1
14924831,1,1
14925710,1,1
14926336,1,0
1493476,1,1
14936395,1,1
14938347,0,0
14953360,1,1
14953374,1,1
14954437,1,1
14958276,1,1
14959207,1,1
14959685,1,1
14962448,1,1
14964398,1,0
1496656,1,1
14968476,1,0
14972746,0,1
1497313,1,0
14979860,1,1
1498451,0,1
1498752,1,0
14987840,1,1
1498845,1,1
14989187,1,0
14990448,1,1
14992858,1,1
14999960,1,1
15000195,1,1
15017328,1,1
15018733,1,1
150216657,0,0
15022751,1,1
15026336,1,1
15033312,1,1
15037896,1,1
1503959,1,0
150416824,1,1
1505982,1,1
1506581,1,1
150766277,1,1
15086692,1,1
15087347,1,0
15094598,1,1
15097260,1,1
15097806,1,1
15101870,1,1
1510606,1,1
15106221,1,1
1512930,1,1
1513277,1,1
15132975,1,1
15138647,1,1
15141820,1,1
1514292,1,0
15145268,1,1
15145897,1,1
15148492,1,1
15148740,1,1
1516012,1,0
15163710,1,1
15166638,1,1
15167,1,1
15169195,1,1
15176218,1,1
1517728,1,1
1517867,0,0
151812062,1,0
1518486,1,1
15191290,1,1
15193063,1,1
1519613,1,1
15198371,1,0
151987431,1,1
152046455,1,1
152057601,0,0
1521129,1,1
1521681,1,1
15218173,1,1
15219935,1,1
15224224,1,1
15240665,1,1
1524106,1,0
1524733,1,1
15256233,1,1
15258308,1,1
15263637,1,0
15263925,1,1
152679250,1,1
15269040,1,1
1527155,0,0
1527163,1,0
152716650,1,0
15277211,0,0
1527774,1,1
1527835,1,1
152797,1,1
15279953,1,1
15280390,1,1
152809,0,0
15281027,1,1
15286176,1,0
15286198,1,1
1528703,1,1
15297277,1,1
1530140,1,1
153023,1,1
15307419,1,1
15311784,1,1
153126531,1,1
15319544,0,0
15330342,1,1
153314,1,1
15332152,0,0
15333127,1,1
15337822,1,1
15338011,1,1
15341139,0,0
15347105,1,0
153473160,1,1
1534830,1,0
153489878,1,1
15349946,1,1
15358949,1,1
15364231,1,1
15366947,1,1
15367479,1,1
15370168,1,1
15371294,1,1
15375660,1,1
15376235,1,1
15379025,1,1
15380122,1,1
15382970,1,1
153965361,1,1
15407415,1,1
15411796,1,1
15416,1,0
1542728,1,1
15429396,1,1
15429992,1,1
1543490,1,1
15437135,1,1
154394,1,1
154399,1,1
15445390,0,0
15446080,1,1
15454862,0,0
15459959,1,0
1546377,1,1
154642969,1,0
1546612,1,1
15470977,1,1
15471551,1,1
15472872,1,0
15478310,0,0
15487069,1,1
1548711,1,1
15489,1,1
1549929,1,1
155025,1,1
155028,1,0
155032307,1,0
1550670,1,1
15506807,1,1
155143605,1,1
1551568,1,1
1551683,1,1
15521793,1,1
1552390,1,0
15526925,1,1
1553482,1,0
155353009,1,1
15538357,1,1
155400,1,1
1554405,1,1
15544380,1,1
155445688,1,0
15551655,1,1
15555717,1,1
15556552,1,1
155586641,1,1
15558733,1,1
15559422,1,1
155764,1,1
15578275,1,0
1557880,1,0
15581464,1,1
15582434,0,1
15584987,0,0
15585874,1,1
15586583,1,0
1560051,1,1
15602544,1,1
1560347,0,0
15603500,1,1
15604416,1,1
156052401,1,1
1560607,1,0
1560683,1,1
15607366,1,1
15607948,1,1
1560992,1,1
15611705,1,1
1561659,0,0
15622583,1,1
1562315,1,1
15623792,1,1
1562662,1,1
1562807,1,1
1563149,1,1
156325063,1,1
1563284,1,1
15633730,1,1
1563763,1,0
156415872,0,0
1564191,1,1
1565675,1,1
15658061,1,1
1565933,1,1
15663721,1,1
15670604,1,0
15670717,1,0
156812,1,0
15685060,1,0
156865,1,1
15697982,1,1
1569804,1,1
1570258,1,1
15704374,1,1
1570617,1,1
157100163,0,0
15714454,1,1
15715701,1,1
1571652,1,1
15723590,0,0
15731101,1,1
15731381,1,1
157351160,1,1
15736612,1,0
15747633,1,1
15754230,1,1
157560750,1,1
1575753,1,1
15759515,1,1
1577325,1,1
1577431,1,1
15778711,1,1
1577995,1,0
15788160,1,1
157883,1,1
1579009,1,1
157950953,1,1
15796398,0,0
15800246,0,0
15804165,1,1
1580532,1,1
1580636,0,0
15806842,1,1
15811161,1,1
1581159,1,1
1581429,1,1
1581634,1,1
1581927,1,0
158271508,1,1
1582860,1,1
158293,1,1
15829383,1,1
15833041,1,1
15834462,1,1
15843992,1,1
1585119,1,1
15853703,1,1
15859443,1,1
15860847,0,0
1586722,1,1
15867238,1,1
15872,1,0
15882363,1,1
15888239,1,1
15901668,0,0
15902576,0,0
15902689,0,0
15904497,1,1
15904902,1,1
15906819,1,1
15913093,1,1
15917594,1,1
159186,1,1
15924152,1,1
1592662,1,0
15928979,1,1
159361760,1,1
15941508,1,1
15942847,1,1
15945244,1,1
15956699,1,1
15961899,1,0
15962848,1,1
15969490,1,1
15970010,1,0
159735,1,1
15977,1,1
15988849,1,1
15992385,1,1
15997394,1,1
160017762,1,1
1600390,1,1
16007794,1,1
16008560,1,1
16015583,1,1
16016112,1,0
16018,1,1
16025349,0,1
16025810,1,1
16028735,1,1
16030401,1,0
16030791,1,1
16035112,1,1
16040234,0,0
160421,1,1
16045713,1,0
160534193,0,1
16056063,1,1
16061543,1,1
16074655,1,1
16076285,1,1
160806166,1,1
16087758,1,1
16096089,1,0
16098210,1,1
16104857,1,1
16105196,1,1
16107742,1,1
1610983,0,0
1612268,1,1
161437851,1,1
161642050,0,0
161736,1,1
16190033,1,1
162292,1,1
16229928,1,1
162385764,1,1
1623905,1,1
162721862,1,1
1630370,1,1
163106536,1,1
1632907,1,1
163531552,1,1
1637490,1,1
1638295,1,1
1638535,1,1
1639535,1,1
1642366,1,1
1644552,0,1
164520938,1,1
1645297,1,1
1646168,1,1
164748,1,1
164752440,1,1
1647587,1,1
164785646,1,0
165029544,1,0
16505075,1,1
1651312,1,1
16518087,1,1
16518374,1,1
165232225,1,1
16537611,1,0
16537715,1,1
1654219,1,1
165432,1,1
165435,1,0
16546991,0,1
16552386,1,1
16552686,1,1
16561815,1,1
165680,1,1
16577280,1,1
16581537,1,1
1658365,1,1
1661202,1,1
1663732,1,1
166477,1,1
1664913,0,0
1665367,1,1
1667014,1,1
1667519,1,1
166831,1,1
1670237,1,1
167028,1,1
1670298,1,1
1670364,1,1
167100426,1,1
1671513,1,1
167159969,1,1
1674896,1,1
1676964,1,1
167711092,1,1
167751969,1,0
1677590,1,1
167839549,1,1
16826613,1,1
1684005,1,1
1684020,1,1
1684360,1,1
1685119,1,1
1685638,1,1
1685715,1,1
1685766,1,0
16860212,0,0
16865891,1,0
168725503,1,1
1687782,1,1
1689617,1,1
16911931,1,1
16918622,1,1
169300,1,0
1694562,1,1
16947210,1,1
16952098,1,1
16952231,1,1
1696377,1,1
1697197,1,1
1697386,1,1
16976139,1,1
1698176,1,1
1698872,1,1
1699094,1,1
16996776,1,1
16997408,1,1
17004474,0,0
1700953,1,1
17015571,1,1
17022932,1,1
17028930,1,1
17037029,1,1
17045127,1,0
17045894,1,1
17055165,1,1
17059291,0,0
170793,1,1
17083662,1,0
1708504,1,1
170912868,0,0
17099453,1,1
1710362,1,0
17105253,1,0
17108918,1,1
171193044,1,0
171226243,0,0
1713414,1,1
1713599,1,1
1713626,1,1
1714835,1,1
17157227,1,1
17167501,1,1
1716801,1,1
1716806,1,1
1716989,1,0
17174078,0,0
17175001,1,1
17176667,1,1
1717813,1,0
171838400,1,1
17190361,1,1
1719450,1,0
171946320,0,0
17194798,1,1
1720214,1,1
172194389,1,0
17219862,1,1
17243900,0,0
172519672,1,0
172527466,1,1
17254077,1,1
1725801,1,1
172589847,1,1
1726052,1,1
17261548,0,0
172660824,1,1
17267594,1,0
172704651,0,0
17278762,1,0
17281387,1,1
1728984,1,1
17297230,1,1
1730298,1,1
17304155,1,1
1730417,1,1
1732096,1,1
17329064,1,1
1733660,1,1
173410081,1,0
173412205,1,0
173475961,1,1
17355436,0,0
17360339,0,0
173633,1,1
17364141,0,0
17377508,1,1
173776350,1,1
17383721,0,0
1738689,0,0
1738953,1,0
173929278,1,1
17394040,1,1
17394750,1,1
17399721,1,1
1740278,1,0
17406476,1,1
174212,1,1
174236890,0,0
1742557,1,1
17432494,1,0
174471,1,1
17450,1,1
174501683,0,0
174582634,1,1
174624098,0,0
1746520,1,1
17468004,1,0
1746899,1,1
17471693,1,1
17472117,0,0
17481231,1,0
17485322,1,0
17486415,1,1
17489265,1,1
17494919,1,0
17497646,1,1
17498953,0,0
17499499,0,1
175014,1,0
17512617,1,1
17516202,1,0
17524481,1,1
175293635,1,1
17538433,1,1
17539476,1,1
175482456,1,0
17550628,1,1
1755259,1,1
1755341,1,1
17554381,1,1
175595552,1,1
1756243,1,1
1756798,0,0
17569,1,1
175733956,1,1
17574,1,1
1757415,1,1
17575116,1,1
1757666,0,0
175822463,1,1
175860,1,1
17588401,1,1
1759308,1,0
17594203,1,1
1760367,1,1
17608764,1,1
176122066,1,0
17613194,1,1
1761579,1,1
1761886,1,1
176211298,1,1
17636522,1,0
17638919,1,1
17640695,1,0
17641764,1,1
17642712,1,1
17647503,1,0
17648015,1,0
176552559,0,0
17668495,1,1
1767082,1,1
17677497,1,0
1768855,1,0
17694597,1,1
17696564,1,0
177051076,0,0
17706526,1,1
17707340,1,0
17712977,1,1
17719344,1,1
1772320,1,0
17735468,1,1
17741572,1,1
17746378,0,0
17747680,1,1
17748,1,1
17748558,1,1
177534,1,1
17759155,1,1
17759418,1,1
177606404,1,1
17760819,1,1
17765546,0,1
17773700,1,1
17793282,1,1
17799827,1,1
178002058,1,1
178060628,1,0
17808822,1,1
17816235,1,1
17816576,1,0
1781673,1,1
178172836,1,1
17820042,1,1
178256241,1,1
17825627,1,0
17827535,1,1
1782938,1,1
1784143,1,1
1784170,1,1
1784782,1,1
17853014,1,0
17853400,1,1
1786514,1,1
17865732,1,1
17869422,1,1
1786973,1,0
17873046,1,1
17874921,0,1
17876801,1,0
17884358,1,1
17890030,1,0
178950219,1,1
178955,1,1
1790065,1,1
17905196,1,1
1790606,1,1
1790786,1,1
1791287,1,1
179158058,1,0
1791627,1,0
17916639,1,0
1791786,0,0
1791937,1,1
1792771,1,1
179296614,1,1
17931008,1,1
17936618,1,1
17941484,1,1
17941768,1,1
1794219,1,1
179472636,0,1
1794998,1,0
17953297,1,1
17953411,1,1
17956627,1,1
1795719,1,1
17958800,1,1
1795950,1,1
179649253,1,1
1796582,0,0
179664604,1,1
17974318,0,0
17977907,1,1
179815082,0,1
1798201,1,1
1798410,1,0
17986582,1,1
17990821,1,1
17998340,1,1
1800207,1,1
1800247,1,1
18004100,1,0
180087019,1,1
18009446,0,0
18010125,0,0
18011013,1,1
18012809,1,1
18012917,0,0
1801507,1,1
18018695,1,1
180189477,1,1
1802183,1,1
180224264,1,0
18026719,1,1
1802946,1,1
1803279,1,0
1803286,1,1
180365276,1,0
18040350,1,0
1804290,1,1
1804566,1,1
18047588,1,1
18050748,1,1
18050947,1,1
18051803,1,0
18052495,1,1
18054435,1,1
1805998,1,1
1806141,1,1
180624774,0,0
18063202,1,1
1806372,1,1
1806681,1,1
1806716,1,0
180768,1,1
18077700,1,1
180781056,1,1
1808115,1,1
1808207,0,1
180843,1,1
18084427,1,1
18088642,1,1
18096389,1,1
1809736,1,1
18097651,1,1
18100958,1,1
18103249,0,0
18109774,1,1
18110320,1,1
181103253,1,1
1811177,1,0
18115425,1,0
1811708,1,1
18118765,1,1
181193,1,0
18119826,1,1
18122094,1,1
18126170,1,1
18134446,1,1
181478644,1,1
1815280,1,1
18153778,1,0
18156375,1,1
18158254,1,1
18163825,1,1
181663,1,0
1816757,1,1
181809,1,0
18186918,0,0
18197240,1,1
182011455,1,1
18214006,0,0
1821555,1,1
1822740,1,1
1822788,1,1
182279705,1,1
1823312,1,1
1823375,1,1
1823999,1,1
1824174,1,1
182520,1,0
182537944,1,1
182549185,1,1
182587990,1,1
18259760,1,0
1826073,1,0
182635423,0,0
1826521,1,1
18266395,1,1
1827041,1,0
18270605,1,1
18271325,1,0
18271681,1,0
1827199,1,1
18272489,0,1
1827873,1,1
1828745,1,1
1828887,1,0
1829221,1,1
183031315,1,1
18303497,1,1
1830391,0,1
18308194,1,1
183129,0,0
18313730,1,1
1833347,1,1
18335525,1,1
1833587,0,0
1834985,1,0
183561244,1,0
183580,1,1
183591662,1,1
18362089,1,0
183641828,1,1
1837043,1,1
18384530,1,0
18386204,1,1
18387315,1,1
18387356,0,0
1839291,1,1
183968376,1,1
1840194,1,1
1840550,1,1
18406903,1,0
1840823,1,1
18416429,1,0
184208413,1,1
1842774,1,1
18429428,1,1
1843187,1,1
1843396,1,1
1843397,1,0
1845060,1,1
1845437,1,1
1846264,1,1
1846410,1,1
1846746,1,1
1847172,1,1
1847250,1,1
18473131,1,1
184829,1,1
184880,1,1
18493405,1,0
184981,1,1
1849907,1,0
18505091,0,1
18508197,1,0
18508456,1,1
1851814,0,1
18520499,1,1
1852322,1,1
1852368,1,1
18528034,1,1
1853453,1,1
1854572,1,1
185477,0,1
18556553,1,1
18560433,1,0
185614602,0,0
18564242,0,0
18564296,1,1
1856548,1,1
18566632,0,1
1857268,1,1
185756086,1,1
185858952,1,1
185891614,1,1
18592805,1,1
18593547,1,1
18597276,1,1
18603064,1,0
18614654,1,1
18619483,1,1
18622148,1,0
18640744,1,0
186414415,1,1
1864643,1,0
1865092,1,1
186606802,1,1
1866543,1,1
18669252,1,1
186721,0,0
18676557,1,1
18677479,1,1
1867773,1,1
1868302,1,1
18685392,1,1
186885239,1,1
1868968,1,1
18696079,1,1
18696648,1,1
18697710,1,1
1869836,1,0
18699704,1,0
18700815,1,1
187051699,1,1
1870762,1,1
18721835,1,1
1872704,1,0
1872775,1,0
18730170,0,0
18731237,1,1
1873449,1,0
187378796,1,1
1874001,1,1
187413308,0,1
18741761,1,1
187430693,1,1
1874421,1,1
187451892,1,1
187480851,1,1
187493186,1,0
187515208,1,0
187543855,0,0
18759079,1,1
18762484,1,1
187789341,0,0
1878973,0,0
187918083,1,1
187967497,0,0
18797605,1,1
1880273,1,1
18806763,1,1
1881004,1,1
18810526,1,1
1881854,1,1
18819237,1,1
188207115,1,1
18824974,1,1
1882679,1,1
18836075,1,0
18839082,1,1
188402347,1,0
188405,1,1
18843635,0,0
188472806,1,1
18849538,1,0
18852181,1,1
18854,0,1
1885614,1,1
188580203,1,0
18862971,1,0
18863043,1,0
188657,1,0
1887000,0,0
188707020,1,1
1887285,1,1
188804394,1,0
188914004,1,0
18894184,1,1
18894893,0,0
18896704,0,1
189016947,1,0
1890223,1,1
1890415,1,0
189056,1,1
18907559,0,1
18915085,1,1
189177913,0,0
18918620,1,1
1892204,1,0
1892239,1,1
18923200,1,1
18923210,1,0
18925771,1,0
18927784,1,1
18936820,1,1
18937588,1,0
18939050,1,1
18943662,0,0
1894520,1,1
18951594,0,0
18952549,1,1
189540142,1,0
18957054,1,1
18957621,0,0
18957801,0,0
18959775,1,1
18962300,1,1
189629728,0,0
18966,1,0
189710596,1,1
189754447,1,1
18978598,1,1
18984819,1,0
189870315,0,0
1898821,1,1
1899434,1,1
18994470,1,1
18995125,1,1
18995635,1,1
19001489,1,1
1900304,1,1
19007440,1,1
19007923,1,1
190081799,1,1
1901689,1,1
1901738,1,1
19023751,1,0
19025968,1,1
190260653,0,0
190414757,1,0
190434492,1,1
19045794,1,1
19051945,1,1
19061991,1,1
19064485,0,0
1907265,1,1
19073378,0,0
19080640,1,1
19084196,1,1
19089163,1,1
19094476,1,1
1909684,1,0
19103987,1,1
19106217,1,0
1911421,1,0
1911739,1,1
19130676,1,1
19131595,1,1
19133075,1,1
1913476,1,1
1913649,1,1
19141226,1,1
19142338,1,1
191496999,1,1
19151697,0,1
19168998,1,1
1918356,1,0
19188134,1,1
19189291,1,1
19191202,1,1
1919559,1,1
1919590,1,0
19197289,0,1
191975881,1,1
19205665,1,1
19209303,1,0
192100,1,1
19210258,1,0
19213850,0,1
19217284,0,1
1921826,1,1
19223887,1,1
1922652,1,1
1922939,1,1
1923251,1,0
19235091,1,1
192371969,1,1
19237305,1,1
192373528,0,0
1923868,1,1
1924130,1,1
192499423,1,1
192515001,1,1
1925687,1,1
1926306,1,1
19264434,1,1
1926691,1,1
1926714,1,1
1926755,1,1
192815417,1,1
19281758,1,1
192900141,1,1
19290045,1,1
1929038,1,1
192907500,1,1
19291834,1,1
1930258,1,0
1931165,1,1
1931417,1,1
19314286,1,1
19316168,1,1
19317156,1,0
19330983,1,1
193358347,1,1
19349312,1,1
19351603,1,1
19352291,1,1
193525349,1,1
193550541,1,1
1936320,1,1
19364019,1,1
19369252,1,0
1936947,1,0
193711,1,1
19372337,1,0
19374189,1,1
19375642,1,1
19388397,1,0
19389068,1,1
19390922,1,1
193978492,1,1
194120352,1,1
194133,1,1
194152088,1,1
1941549,1,1
19417399,1,1
1941860,1,1
1941914,1,1
19419502,1,1
1942244,1,1
194266111,1,1
19440655,1,1
1944127,1,0
19448314,1,1
19460768,1,1
194635338,1,1
194640,1,1
194659807,1,1
194757708,1,1
19482184,1,0
19483378,1,0
19487847,1,1
194903379,0,0
194912,1,0
1949757,1,1
19498351,1,1
1950120,0,0
1950184,1,1
19502262,1,1
195075,1,1
195088482,0,0
19510610,0,0
19514609,1,1
1951953,1,0
1952698,1,1
195276332,1,1
1952993,1,1
1953138,1,1
1953465,1,1
1953603,1,0
19546035,1,1
19550645,0,1
19551660,0,0
19557469,1,0
19563429,1,1
195667,1,1
1956854,1,1
1956874,1,1
1957041,1,1
195720453,1,1
19577447,1,1
19580157,1,1
19583111,0,0
19590628,0,0
19593383,0,0
1959455,1,1
195965157,1,1
1960238,0,0
1960870,1,1
196123355,0,0
1962012,1,0
1962150,1,1
1962428,1,1
19630095,1,1
1963455,1,1
1964659,1,1
1966045,1,1
1966173,1,1
1966264,1,1
19664858,1,1
196712219,0,0
1967610,1,1
196830,0,1
19683997,1,1
1968465,1,1
1968508,1,1
19693282,1,1
19695268,1,1
19700349,1,0
19703500,1,1
1970669,1,1
19707394,1,1
19708593,1,1
1971407,1,0
1972110,1,1
19729726,1,0
1973131,1,1
19740908,1,1
19742238,1,1
19742297,0,0
1974707,1,1
19750216,1,1
19761183,1,1
1976464,0,0
19770065,1,1
19770365,0,0
19772749,1,1
19777498,1,0
197828,1,1
1978297,1,1
19783887,1,1
1978410,1,1
19787456,0,0
19790880,1,1
19797800,1,1
19800359,1,1
19802893,1,1
198038,1,1
19804659,1,1
1981212,1,0
19812747,1,0
1981306,1,0
19819373,1,0
19821447,1,1
19821808,1,1
19824232,1,1
19825822,1,0
1982657,1,0
198279,1,1
1982994,1,1
19829983,1,1
1983142,1,1
19834288,1,1
1984102,1,1
1984473,1,1
1984669,1,1
1984742,1,1
1984975,0,0
1985301,1,0
1985314,1,1
1985386,1,1
19855968,1,0
19859284,0,0
1986145,1,0
1986528,1,0
198667,1,1
19867100,1,0
1987058,0,1
19872703,1,1
19877,1,0
19879121,1,1
19879411,1,1
19884,0,1
19886611,1,1
19887367,1,0
1988940,1,1
19890838,1,0
198968,1,1
198994,1,0
19900016,1,1
19905264,1,1
1990877,1,0
19909535,1,1
1991061,1,1
1991157,1,1
199146,1,0
1991907,1,1
1992052,1,1
1992106,1,1
1993128,1,0
1993148,1,0
19931758,0,0
1993256,1,1
19938048,1,1
1994479,1,1
1995440,1,1
1996772,1,1
1996965,1,1
199753,1,1
19982481,0,0
19986404,1,0
19991010,1,1
1999184,1,1
1999192,1,1
199956,1,1
1999574,1,0
19997711,1,1
200017,1,1
2001025,1,1
2001309,1,1
20033901,1,1
2003489,1,0
20035493,1,1
20037124,1,1
20038459,1,1
20038811,1,1
2004221,1,1
2004268,1,1
2004430,1,1
2004594,1,1
2005487,1,1
20062337,1,1
200713,1,0
20075186,1,1
20078968,1,1
20080123,1,1
2008272,1,1
20084894,1,1
200850154,1,0
2009387,1,1
2009557,1,1
20097488,1,0
2010030,1,1
2010144,1,1
20101576,1,1
2010256,1,0
2010441,1,1
201051,1,1
2010897,0,0
2011311,0,0
2011894,1,1
20118993,1,0
20121079,0,0
2012500,1,1
20125912,0,0
20138552,1,1
20139956,1,1
2015109,1,1
20153220,0,0
20158972,0,1
20165019,0,0
20173466,1,0
2017367,1,1
2017477,1,1
20180053,1,0
2018236,1,1
2019652,1,1
20200482,1,1
2020274,1,1
202163,1,1
20219786,1,0
2022248,1,1
2023061,1,1
202423,1,1
20247073,1,1
20254800,1,1
20257286,1,0
2025795,1,1
2026216,0,0
2026231,1,1
2026806,1,1
20272707,1,1
20282209,0,0
20286955,1,1
20288213,1,0
2029076,1,1
2029417,1,1
2029720,0,1
2029817,1,0
2030311,1,1
2030444,0,0
20308221,1,1
20310011,1,1
2031072,1,1
20313001,1,1
20313688,1,1
2031599,1,1
2031845,1,1
203212,1,0
2032131,1,0
20322814,0,0
20334598,1,1
2033466,1,1
20345444,0,0
20348056,1,0
2035749,0,0
20358717,1,1
